_id,name,alpha_c,avg_alpha_c,avg_cv_diff,avg_highV,avg_i0,avg_lowV,avg_overP,components,cv_date_uploaded,cv_diff,highV,i0,ignore_first,lowV,overP,precipitated_out,temp(C),water_weight,cv_error,avg_conductivity,conductivity,geis_date_uploaded,geis_error
681bc6d192bd801e9fb8b0b7,TFSI_6p40m_NO3_3p10m_AC_2p90m,"['0.35640', '0.33446', '0.32667']",0.330565,2.9288402,1.739507699999999,0.14150000000000001,-1.1893325,-1.023127568279694,"{'TFSI': 6.4, 'NO3': 3.1, 'AC': 2.9}",2025-04-01 17:34:21,"[2.873719399999999, 2.927937, 2.9297434]","[1.7188051, 1.7422138, 1.7368016]","['3.011e-01', '1.692e-01', '1.138e-01']",1.0,"[-1.1549143, -1.1857232, -1.1929418]","[-1.054996994939801, -1.037605460078461, -1.008649676480928]",False,22.93,2.3569650643361753,0.001806399999999,0.025619520289249003,"[0.025066377467472003, 0.025093532989266, 0.026145507589231003]",2025-04-01 17:27:11,0.001051974599965
681bc6d192bd801e9fb8b0b8,ClO4_5m,"[None, None, None]",,2.4997481500000003,1.42297385,,-1.076774299999999,-1.052550017229353,{'ClO4': 5.0},2025-02-17 10:51:58,"[2.4878275, 2.4997395, 2.4997568]","[1.4543314, 1.4296685, 1.4162792]","[None, None, None]",1.0,"[-1.0334961, -1.070071, -1.0834776]","[-1.012242182910007, -1.045011745546355, -1.060088288912352]",False,23.31,4.095525246403033,1.730000000010889e-05,0.085200275660452,"[0.17295518599110302, 0.16246176941077, 0.007938781910134]",2025-02-17 10:51:55,-0.154522987500635
681bc6d292bd801e9fb8b0b9,AC_1p71m,"['0.55487', '0.57244', '0.57157']",0.572005,2.3104597,1.284007,0.5488500000000001,-1.0264527,-0.9861317370136461,{'AC': 1.71},2025-02-17 10:51:58,"[2.3114155, 2.309466699999999, 2.3114527000000002]","[1.2909933, 1.2830147, 1.2849993]","['5.680e-01', '5.480e-01', '5.497e-01']",1.0,"[-1.0204222, -1.026452, -1.0264534]","[-0.980570966405173, -0.986165362620362, -0.986098111406929]",False,20.0,4.744444544155979,0.0019860000000000004,0.03914867896653,"[0.038393028405709004, 0.039818033456833005, 0.038479324476227005]",2025-02-17 10:51:54,-0.0013387089806060001
681bc6d292bd801e9fb8b0ba,SO4_3m,"['0.70079', '0.62064', '0.57361']",0.597124999999999,2.5136193000000002,1.4253837,0.4582,-1.0882356,-1.043706389081716,{'SO4': 3.0},2025-02-17 10:51:57,"[2.5075826, 2.5096097, 2.5176289]","[1.4444962, 1.4252894999999999, 1.4254779]","['4.509e-01', '4.453e-01', '4.711e-01']",1.0,"[-1.0630864, -1.0843202, -1.092151]","[-1.025219805268938, -1.040451199663098, -1.046961578500334]",False,23.12,4.172313066993833,0.008019199999999001,0.072192425648439,"[0.074454138020962, 0.07263007332300901, 0.071754777973868]",2025-02-17 10:51:54,-0.0008752953491410001
681bc6d292bd801e9fb8b0bb,NO3_0p56m_ClO4_0p3m,"[None, None, None]",,2.4497324,1.3802732,,-1.069459199999999,-1.042503431582675,"{'NO3': 0.56, 'ClO4': 0.30000000000000004}",2025-02-18 23:06:56,"[2.4617288, 2.451745, 2.4477198]","[1.4260921, 1.3878827999999999, 1.3726636]","[None, None, None]",1.0,"[-1.0356367, -1.0638622, -1.0750562]","[-1.008417800718457, -1.037066806322382, -1.047940056842968]",False,20.0,4.861767808146587,-0.0040252000000000005,0.052817372691426,"[0.05441059490069, 0.055964377065017, 0.049670368317835]",2025-02-18 23:00:53,-0.0062940087471810005
681bc6d392bd801e9fb8b0bc,TFSI_4p78m_FSI_3p67m_AC_3p27m,"['0.47463', '0.37960', '0.37645']",0.378025,2.8029647499999992,1.62427415,0.26465,-1.1786906,-1.076217183948854,"{'TFSI': 4.78, 'FSI': 3.67, 'AC': 3.27}",2025-04-16 16:10:46,"[2.469541399999999, 2.787983299999999, 2.817946199999999]","[1.3106465, 1.6090889, 1.6394594]","['5.475e-01', '2.906e-01', '2.387e-01']",1.0,"[-1.1588949, -1.1788944, -1.1784868]","[-1.112225351511833, -1.08352507339309, -1.068909294504619]",False,22.81,2.341053939897796,0.0299629,0.030556548823580002,"[0.046479624039127004, 0.030561082705273003, 0.030552014941887]",2025-04-16 16:03:48,-9.067763386168269e-06
681bc6d392bd801e9fb8b0bd,NO3_2m,"[None, None, None]",,2.48175315,1.415247299999999,,-1.06650585,-1.045097539930173,{'NO3': 2.0},2025-02-17 10:51:58,"[2.4975913, 2.4877636, 2.4757427]","[1.4669092, 1.4270511, 1.4034434999999998]","[None, None, None]",1.0,"[-1.0306821, -1.0607125, -1.0722992]","[-1.007429059629207, -1.038337533141857, -1.05185754671849]",False,23.25,4.742839549231871,-0.012020900000000001,0.10652821079397301,"[0.097200990915281, 0.104963738993571, 0.108092682594375]",2025-02-17 10:51:55,0.003128943600803
681bc6d392bd801e9fb8b0be,SO4_1p2m_AC_0p14m,"['0.65042', '0.58453', '0.56211']",0.57332,2.3956756,1.3163046999999999,0.58455,-1.0793709,-1.041636727988114,"{'SO4': 1.2, 'AC': 0.14}",2025-02-18 21:58:57,"[2.38148, 2.3956782, 2.395673]","[1.3106259, 1.3168123999999999, 1.3157969999999999]","['6.111e-01', '5.808e-01', '5.883e-01']",1.0,"[-1.0708541, -1.0788658, -1.079876]","[-1.039029616504437, -1.040740322099234, -1.042533133876994]",False,20.0,4.613566110537662,-5.199999999483396e-06,0.06812926947394901,"[0.066937434871111, 0.069097458312163, 0.067161080635734]",2025-02-18 21:52:52,-0.0019363776764280002
681bc6d392bd801e9fb8b0bf,FSI_1p26m_SO4_1p26m,"[None, None, None]",,2.5006424999999988,1.41688715,,-1.0837553500000001,-1.058566596570331,"{'FSI': 1.26, 'SO4': 1.26}",2025-02-19 00:15:02,"[2.4657654, 2.499535599999999, 2.5017494]","[1.4004984, 1.4198893, 1.413885]","[None, None, None]",1.0,"[-1.065267, -1.0796463, -1.0878644]","[-1.043377250806551, -1.054165275240096, -1.062967917900566]",False,20.0,4.182945768255948,0.0022138,0.071927027365335,"[0.07009677541136, 0.07197333638584501, 0.07188071834482501]",2025-02-18 23:38:58,-9.261804102016215e-05
681bc6d492bd801e9fb8b0c0,TFSI_2p94m_AC_4p06m,"['0.36133', '0.41217', '0.40149']",0.40683,2.592783449999999,1.4575611,0.5435,-1.13522235,-1.080231844887391,"{'TFSI': 2.94, 'AC': 4.06}",2025-02-18 19:42:36,"[2.685715, 2.5878729, 2.597693999999999]","[1.5400106, 1.4537559, 1.4613663]","['4.537e-01', '5.458e-01', '5.412e-01']",1.0,"[-1.1457044, -1.134117, -1.1363277]","[-1.07347994052928, -1.079160021415808, -1.081303668358973]",False,20.0,3.200106159101723,0.009821099999999,0.028541030201971,"[0.030195770161000002, 0.027937891262033002, 0.029144169141909003]",2025-02-18 19:36:01,0.0012062778798760001
681bc6d492bd801e9fb8b0c1,NO3_0p93m_ClO4_0p65m,"[None, '0.73844', '0.74530']",0.74187,2.5028013,1.443906999999999,0.48335000000000006,-1.0588943,-1.023866011950732,"{'NO3': 0.93, 'ClO4': 0.65}",2025-02-17 10:51:58,"[2.489624, 2.5058214000000003, 2.4997812]","[1.4681579, 1.4529352, 1.4348788]","[None, '4.538e-01', '5.129e-01']",1.0,"[-1.0214661, -1.0528862, -1.0649024]","[-0.995184223289004, -1.015595757738107, -1.032136266163357]",False,20.0,4.744182017890837,-0.006040200000000001,0.089767130177095,"[0.080612505723113, 0.090896598214348, 0.088637662139843]",2025-02-17 10:51:55,-0.0022589360745050003
681bc6d592bd801e9fb8b0c2,ClO4_1p76m,"['0.70179', '0.62559', '0.32996']",0.47777499999999906,2.465748999999999,1.40387015,0.212055,-1.06187885,-0.572660474470002,{'ClO4': 1.76},2025-02-17 10:51:58,"[2.4435479, 2.4617457, 2.4697523]","[1.4032792, 1.4032749, 1.4044653999999999]","['5.793e-01', '4.241e-01', '1.000e-05']",1.0,"[-1.0402687, -1.0584708, -1.0652869]","[-1.00766109469775, -1.01057343330549, -0.134747515634514]",False,20.0,4.6393494558971025,0.008006600000000001,0.024113485958834002,"[0.041976962012425005, 0.004442880648026001, 0.043784091269642]",2025-02-17 10:51:55,0.039341210621616
681bc6d592bd801e9fb8b0c3,TFSI_3p72m_FSI_4p91m_NO3_1p14m_ClO4_2p96m,"[None, '0.75925', '0.74954']",0.754394999999999,2.820886899999999,1.6714856,0.52885,-1.1494013,-1.118702125384505,"{'TFSI': 3.7199999999999998, 'FSI': 4.91, 'NO3': 1.1400000000000001, 'ClO4': 2.96}",2025-04-16 14:56:40,"[2.5838961, 2.8118971, 2.8298767]","[1.4637948, 1.6707845, 1.6721867]","[None, '5.163e-01', '5.414e-01']",1.0,"[-1.1201013, -1.1411126, -1.15769]","[-1.095547424068644, -1.109846718200527, -1.127557532568483]",False,22.68,2.3277592396399083,0.017979599999999003,0.058517790289931,"[0.07533266860868, 0.057723371386599005, 0.05931220919326301]",2025-04-16 14:49:55,0.0015888378066630001
681bc6d592bd801e9fb8b0c4,ClO4_0p85m,"[None, None, None]",,2.410512299999999,1.3462452,,-1.0642671,-1.041090829225189,{'ClO4': 0.85},2025-02-17 10:51:57,"[2.435705, 2.4094959, 2.4115287]","[1.3866486999999998, 1.3472303, 1.3452601]","[None, None, None]",1.0,"[-1.0490563, -1.0622656, -1.0662686]","[-1.025417565164081, -1.039592716784888, -1.042588941665489]",False,20.0,4.819074651885776,0.0020327999999990003,0.032840863165214,"[0.033572816252483005, 0.032856403371411005, 0.032825322959017]",2025-02-17 10:51:54,-3.108041239364284e-05
681bc6d692bd801e9fb8b0c5,TFSI_16p87m_AC_4p18m,"['0.38877', '0.37525', '0.36543']",0.37034000000000006,2.9889293500000003,1.8181718500000001,0.11579,-1.1707575000000001,-1.007480262266831,"{'TFSI': 16.87, 'AC': 4.18}",2025-04-01 21:07:27,"[2.9257736000000003, 2.9800404, 2.9978183]","[1.8018467, 1.8224846000000001, 1.8138591]","['2.297e-01', '1.436e-01', '8.798e-02']",1.0,"[-1.1239269, -1.1575558, -1.1839591999999999]","[-1.015738874911338, -1.013924600552495, -1.001035923981168]",False,23.68,1.3792282812513381,0.017777900000000003,0.036604914290547005,"[0.039925277909196005, 0.035732402985687, 0.037477425595406004]",2025-04-01 21:00:11,0.0017450226097180002
681bc6d692bd801e9fb8b0c6,ClO4_1p30m,"['0.97217', None, None]",,2.394695699999999,1.33390805,,-1.06078765,-1.040011319689246,{'ClO4': 1.3},2025-02-17 10:51:57,"[2.4155347000000003, 2.3977136, 2.3916778]","[1.3636297, 1.339416, 1.3284001]","['2.344e-01', None, None]",1.0,"[-1.051905, -1.0582976, -1.0632777]","[-1.008606724584644, -1.037837351610817, -1.042185287767674]",False,20.0,4.728491871403417,-0.006035799999999001,0.07730489504669001,"[0.078632050609466, 0.077755656466125, 0.076854133627255]",2025-02-17 10:51:54,-0.0009015228388690001
681bc6d692bd801e9fb8b0c7,FSI_9p14m_AC_2p65m,"['0.33861', '0.40387', '0.38242']",0.393144999999999,2.77079235,1.62868875,0.01097,-1.1421036,-0.8391287335827171,"{'FSI': 9.14, 'AC': 2.65}",2025-04-16 19:52:45,"[2.858069, 2.755788899999999, 2.7857958]","[1.6336917999999998, 1.6204939, 1.6368836]","['2.014e-01', '1.078e-02', '1.116e-02']",1.0,"[-1.2243772, -1.135295, -1.1489122]","[-1.090635999679857, -0.8406349237718861, -0.837622543393548]",False,23.25,2.63712432623805,0.030006900000000003,0.048401285078061004,"[0.069816991573206, 0.048550725544491004, 0.048251844611631005]",2025-04-16 19:45:50,-0.000298880932859
681bc6d792bd801e9fb8b0c8,SO4_1m,"[None, None, None]",,2.39870745,1.33990025,,-1.0588072,-1.037576092895022,{'SO4': 1.0},2025-02-17 10:51:58,"[2.4175198, 2.3997099, 2.397705]","[1.3674461, 1.3419982, 1.3378022999999999]","[None, None, None]",1.0,"[-1.0500737, -1.0577117, -1.0599027]","[-1.0300775198992551, -1.037819426637771, -1.037332759152272]",False,23.18,4.689880059322863,-0.0020048999999990004,0.066095358194848,"[0.06674237215548401, 0.066207585842622, 0.06598313054707401]",2025-02-17 10:51:55,-0.000224455295548
681bc6d792bd801e9fb8b0c9,FSI_0p62m,"[None, None, None]",,2.4427613,1.379562749999999,,-1.06319855,-1.036553317926436,{'FSI': 0.62},2025-02-17 10:51:57,"[2.4317611, 2.4437802, 2.4417424]","[1.3898745, 1.3838731, 1.3752524]","[None, None, None]",1.0,"[-1.0418866, -1.0599071, -1.06649]","[-1.015593145491056, -1.032622263869985, -1.040484371982888]",False,20.0,4.7388110417295195,-0.0020378,0.033268679539087,"[0.032710405208558, 0.033505064659428, 0.033032294418745]",2025-02-17 10:51:55,-0.00047277024068200006
681bc6d792bd801e9fb8b0ca,FSI_10p43m,"[None, None, None]",,2.7749108,1.596729949999999,,-1.17818085,-1.15150857494686,{'FSI': 10.43},2025-02-17 10:51:57,"[2.7556368, 2.7739946, 2.775826999999999]","[1.6511154000000001, 1.6136264, 1.5798335]","[None, None, None]",1.0,"[-1.1045214, -1.1603682, -1.1959935]","[-1.078506029936365, -1.134539209103668, -1.168477940790052]",False,20.0,2.594424254668088,0.0018323999999990002,0.07548355710672501,"[0.07971669309696501, 0.073986276196623, 0.07698083801682701]",2025-02-17 10:51:55,0.0029945618202030003
681bc6d892bd801e9fb8b0cb,SO4_1p74m,"['0.69048', '0.74404', '0.79169']",0.767865,2.4236735,1.354557349999999,0.5042,-1.06911615,-1.036983699875075,{'SO4': 1.74},2025-02-17 10:51:58,"[2.4377773, 2.4257671, 2.4215799000000002]","[1.3694705, 1.3572536, 1.3518611]","['5.313e-01', '5.121e-01', '4.963e-01']",1.0,"[-1.0683068, -1.0685135, -1.0697188]","[-1.033889840388956, -1.036071065609596, -1.037896334140553]",False,20.0,4.484071271643261,-0.004187199999999,0.061750398791913005,"[0.064010290009056, 0.063694375394342, 0.059806422189484]",2025-02-17 10:51:56,-0.0038879532048570003
681bc6d892bd801e9fb8b0cc,NO3_2p24m_AC_3p92m,"['0.63486', '0.60282', '0.59026']",0.5965400000000001,2.372683099999999,1.318005149999999,0.6063500000000001,-1.054677949999999,-1.019312529524853,"{'NO3': 2.24, 'AC': 3.92}",2025-02-28 15:39:01,"[2.3816818, 2.3736696, 2.3716966]","[1.3401977, 1.3203946, 1.3156157]","['6.142e-01', '6.042e-01', '6.085e-01']",1.0,"[-1.0414841, -1.053275, -1.0560809]","[-1.008031780865159, -1.01769799229088, -1.020927066758825]",False,20.0,4.222240803458117,-0.0019730000000000004,0.060072617750004005,"[0.060148774990983006, 0.058202050805634, 0.06194318469437401]",2025-02-28 15:32:54,0.00374113388874
681bc6d892bd801e9fb8b0cd,TFSI_7p98m_FSI_14p62m_NO3_0p69m,"['0.78810', '0.64442', '0.76200']",0.7032100000000001,3.0640052,1.9042298,0.5862,-1.1597754,-1.129393127253256,"{'TFSI': 7.98, 'FSI': 14.62, 'NO3': 0.6900000000000001}",2025-03-19 19:57:58,"[3.053974, 3.070115099999999, 3.0578953]","[1.9364036, 1.9157329, 1.8927266999999999]","['5.419e-01', '6.105e-01', '5.619e-01']",1.0,"[-1.1175704, -1.1543822, -1.1651685999999999]","[-1.0884042562236491, -1.121656930148838, -1.137129324357675]",False,23.18,1.429420641862802,-0.012219799999999,0.016839100805495,"[0.018438229228190002, 0.016797337408758002, 0.016880864202232]",2025-03-19 19:50:44,8.352679347384263e-05
681bc6d992bd801e9fb8b0ce,TFSI_4p18m_NO3_1p14m_ClO4_0p04m_SO4_0p04m,"[None, None, None]",,2.6808379,1.5642242,,-1.1166137,-1.09120359692405,"{'TFSI': 4.18, 'NO3': 1.1400000000000001, 'ClO4': 0.04, 'SO4': 0.04}",2025-03-14 14:02:48,"[2.659750899999999, 2.683723, 2.6779528]","[1.557232, 1.5702254999999998, 1.5582229]","[None, None, None]",1.0,"[-1.1025189, -1.1134975, -1.1197299]","[-1.079325625410553, -1.088342119054923, -1.094065074793177]",False,20.0,3.024507527773933,-0.0057702000000000005,0.058070065784777004,"[0.055801965182506005, 0.05821559438022501, 0.057924537189329]",2025-03-14 13:56:16,-0.000291057190895
681bc6d992bd801e9fb8b0cf,AC_3p5m_SO4_p5m,"['0.53281', '0.50542', '0.50551']",0.5054649999999999,2.33753815,1.3009936,0.4703,-1.03654455,-0.9857883331661891,"{'AC': 3.5, 'SO4': 0.5}",2025-02-17 10:51:57,"[2.3415447, 2.3315292, 2.3435471]","[1.3190193, 1.2969912, 1.304996]","['5.153e-01', '4.698e-01', '4.708e-01']",1.0,"[-1.0225254, -1.034538, -1.0385511]","[-0.9765107814510081, -0.9850998729761671, -0.9864767933562101]",False,20.0,4.373263551234581,0.012017900000000001,0.041579775030964,"[0.043127099376709006, 0.041406915579914, 0.041752634482014]",2025-02-17 10:51:54,0.0003457189021
681bc6d992bd801e9fb8b0d0,AC_p5m_SO4_1p5m,"['0.50502', '0.50916', '0.52627']",0.517714999999999,2.38550135,1.33910075,0.45370000000000005,-1.0464006,-0.99429643873378,"{'AC': 0.5, 'SO4': 1.5}",2025-02-17 10:51:57,"[2.3914991, 2.3874927, 2.3835100000000002]","[1.3491058, 1.3390979, 1.3391036]","['4.863e-01', '4.572e-01', '4.502e-01']",1.0,"[-1.0423933, -1.0483948, -1.0444064]","[-0.992387715420701, -0.9956339725188571, -0.9929589049487021]",False,20.0,4.484555226711392,-0.003982699999999,0.069698989324374,"[0.069645146417995, 0.072454236632794, 0.066943742015955]",2025-02-17 10:51:56,-0.005510494616838
681bc6da92bd801e9fb8b0d1,TFSI_2p74m_NO3_2p59m_ClO4_0p15m_SO4_0p07m,"[None, None, '0.78724']",,2.7038642,1.593816299999999,,-1.1100479,-1.0816739755937541,"{'TFSI': 2.74, 'NO3': 2.59, 'ClO4': 0.15, 'SO4': 0.07}",2025-03-13 17:06:17,"[2.667972599999999, 2.701944799999999, 2.7057836]","[1.5774285, 1.5978127999999998, 1.5898198]","[None, None, '5.363e-01']",1.0,"[-1.0905441, -1.104132, -1.1159638]","[-1.062763244027819, -1.076507622032672, -1.086840329154835]",False,22.62,3.36367752671487,0.0038388000000000003,0.074841415901105,"[0.07951397631403001, 0.06791044555277401, 0.081772386249435]",2025-03-13 16:59:42,0.013861940696661001
681bc6da92bd801e9fb8b0d2,TFSI_0p25m,"[None, None, None]",,2.41459275,1.34199815,,-1.0725946,-1.04688291208172,{'TFSI': 0.25},2025-02-17 10:51:57,"[2.405666499999999, 2.4136894, 2.4154961]","[1.3299758, 1.3399967, 1.3439996]","[None, None, None]",1.0,"[-1.0756907, -1.0736927, -1.0714965]","[-1.049920993278865, -1.047529281752981, -1.046236542410459]",False,20.0,4.821822113359146,0.0018067,0.009377882509753,"[0.009291834504275, 0.00943012777993, 0.009325637239575]",2025-02-17 10:51:54,-0.00010449054035500001
681bc6da92bd801e9fb8b0d3,TFSI_0p42m_ClO4_0p6m_SO4_0p06m_AC_0p28m,"['0.57964', '0.60367', '0.62510']",0.614385,2.3637027,1.2871998,0.663149999999999,-1.0765029,-1.044842777554682,"{'TFSI': 0.42, 'ClO4': 0.6000000000000001, 'SO4': 0.06, 'AC': 0.28}",2025-02-28 19:04:40,"[2.3874882, 2.3656978, 2.3617076]","[1.3078063, 1.2892056, 1.285194]","['6.572e-01', '6.687e-01', '6.576e-01']",1.0,"[-1.0796819, -1.0764922, -1.0765136]","[-1.04635537568505, -1.04467372838626, -1.045011826723105]",False,20.0,4.5398055251124045,-0.0039902,0.055460833376452,"[0.05255161947101301, 0.056075227116228005, 0.054846439636675]",2025-02-28 18:58:37,-0.001228787479553
681bc6db92bd801e9fb8b0d4,NO3_6p86m_AC_1p68m,"['0.40091', '0.39367', '0.39593']",0.39480000000000004,2.6458192,1.5360717,0.3496,-1.1097475,-1.028420400974671,"{'NO3': 6.86, 'AC': 1.6800000000000002}",2025-02-17 10:51:58,"[2.6078831, 2.6437075, 2.6479309]","[1.5149602, 1.5391843, 1.5329591]","['3.838e-01', '3.518e-01', '3.474e-01']",1.0,"[-1.0929229, -1.1045232, -1.1149718]","[-1.01887088439576, -1.024301971627413, -1.032538830321927]",False,20.0,4.035849872184135,0.004223399999999,0.11109576921843901,"[0.110554359921013, 0.10664730084059201, 0.11554423759628601]",2025-02-17 10:51:54,0.008896936755693
681bc6db92bd801e9fb8b0d5,ClO4_2p75m,"[None, None, None]",,2.44974595,1.3869673,,-1.06277865,-1.036387395287382,{'ClO4': 2.75},2025-02-17 10:51:57,"[2.4517412, 2.4497642, 2.4497277]","[1.4212625, 1.3922783, 1.3816563]","[None, None, None]",1.0,"[-1.0304787, -1.0574859, -1.0680714]","[-1.005795641085796, -1.03112757257566, -1.041647217999104]",False,20.0,4.45845570246493,-3.6500000000216914e-05,0.08418954674034701,"[0.083184740079837, 0.08666838377959701, 0.081710709701097]",2025-02-17 10:51:56,-0.004957674078499
681bc6db92bd801e9fb8b0d6,FSI_21m,"['0.74220', '0.58867', '0.57478']",0.5817249999999999,3.1510514,1.91753595,0.23945000000000002,-1.23351545,-1.161736254046751,{'FSI': 21.0},2025-02-17 10:51:57,"[2.942040399999999, 3.1279386, 3.1741642]","[1.804454, 1.9231492000000001, 1.9119226999999999]","['3.127e-01', '2.702e-01', '2.087e-01']",1.0,"[-1.1375864, -1.2047894, -1.2622415]","[-1.089914537899385, -1.139207243696871, -1.184265264396631]",False,23.31,1.7440650856519642,0.046225600000000006,0.031045490410298002,"[0.037317781977885, 0.031297220860407, 0.030793759960189]",2025-02-17 10:51:55,-0.0005034609002170001
681bc6dc92bd801e9fb8b0d7,NO3_5p32m_ClO4_0p8m,"['0.10746', None, None]",,2.47176655,1.408593199999999,,-1.06317335,-1.03755479287562,"{'NO3': 5.32, 'ClO4': 0.8}",2025-02-28 16:47:16,"[2.5878403, 2.4757568, 2.467776299999999]","[1.5307703, 1.4180826, 1.3991038]","['2.965e-02', None, None]",1.0,"[-1.05707, -1.0576742, -1.0686725]","[-0.127342743052755, -1.032717900656953, -1.042391685094287]",False,20.0,4.238860068753783,-0.007980500000000001,0.103637243873612,"[0.12664419527325102, 0.103561746732812, 0.10371274101441101]",2025-02-28 16:41:08,0.00015099428159800002
681bc6dc92bd801e9fb8b0d8,TFSI_10p35m_NO3_1p43m_AC_7p62m,"['0.29426', '0.28941', '0.27032']",0.27986500000000003,3.133156999999999,1.8587555,0.054920000000000004,-1.2744015,-0.9932456710066271,"{'TFSI': 10.35, 'NO3': 1.43, 'AC': 7.62}",2025-04-23 15:08:38,"[3.0818348, 3.1381397, 3.1281743]","[1.8532875999999998, 1.8581514000000001, 1.8593596]","['1.760e-01', '4.381e-02', '6.603e-02']",1.0,"[-1.2285472, -1.2799882999999999, -1.2688147]","[-1.062391730377916, -0.989515732593168, -0.9969756094200871]",False,23.12,1.780231615607982,-0.009965400000000001,0.007701615464972,"[0.008046154971190001, 0.007650962273483001, 0.007752268656461001]",2025-04-23 15:01:03,0.000101306382978
681bc6dc92bd801e9fb8b0d9,TFSI_2p47m_NO3_0p98m_ClO4_0p24m_SO4_0p23m_AC_0p26m,"['0.45175', '0.54730', '0.54482']",0.54606,2.5418412,1.42518135,0.5495,-1.11665985,-1.075099590665151,"{'TFSI': 2.47, 'NO3': 0.98, 'ClO4': 0.24, 'SO4': 0.23, 'AC': 0.26}",2025-03-12 19:34:47,"[2.5598617, 2.535843899999999, 2.5478385]","[1.4431055, 1.4202679, 1.4300948]","['3.647e-01', '5.540e-01', '5.450e-01']",1.0,"[-1.1167562, -1.115576, -1.1177437]","[-1.04786856421292, -1.07376400794204, -1.0764351733882611]",False,22.56,3.507154678790648,0.011994600000000001,0.05932689006433001,"[0.065399043941214, 0.059882629868576, 0.058771150260084004]",2025-03-12 19:28:23,-0.001111479608491
681bc6dd92bd801e9fb8b0da,TFSI_10p45m_NO3_0p61m_AC_4p87m,"['0.29749', '0.30851', '0.29949']",0.304,3.1079895,1.857795799999999,0.057390000000000004,-1.2501937,-0.97903461230955,"{'TFSI': 10.45, 'NO3': 0.61, 'AC': 4.87}",2025-04-01 19:56:12,"[3.0860651, 3.0918659, 3.124113099999999]","[1.847491, 1.8568571999999999, 1.8587344]","['7.070e-02', '8.883e-02', '2.595e-02']",1.0,"[-1.2385741, -1.2350087, -1.2653786999999999]","[-0.9957893553231011, -1.019869861472159, -0.9381993631469411]",False,23.56,1.8419258394608642,0.032247199999999004,0.012117545271249001,"[0.013440153929467001, 0.012138174767447002, 0.012096915775051]",2025-04-01 19:48:40,-4.1258992395407784e-05
681bc6dd92bd801e9fb8b0db,TFSI_11p00m_AC_7p16m,"['0.33020', '0.31239', '0.31229']",0.31234,3.12292505,1.87331465,0.1081,-1.2496104,-1.053589795065413,"{'TFSI': 11.0, 'AC': 7.16}",2025-04-01 23:29:44,"[3.0718616, 3.121932499999999, 3.1239176]","[1.843065, 1.8731239, 1.8735054]","['2.409e-01', '1.113e-01', '1.049e-01']",1.0,"[-1.2287966, -1.2488086, -1.2504122]","[-1.104730135616161, -1.055534422759929, -1.051645167370897]",False,20.0,1.753498811929223,0.0019851,0.008295752162874,"[0.009370532453782, 0.008305549860781001, 0.008285954464967]",2025-04-01 23:22:09,-1.9595395813969133e-05
681bc6de92bd801e9fb8b0dc,NO3_1p4m_ClO4_2m_AC_2p1m,"['0.46316', '0.41654', '0.41551']",0.416025,2.4706733,1.37335995,0.5562,-1.09731335,-1.045073940056395,"{'NO3': 1.4, 'ClO4': 2.0, 'AC': 2.1}",2025-03-24 13:11:44,"[2.4237264, 2.4695727, 2.4717739]","[1.3142057999999999, 1.3732654, 1.3734545]","['5.556e-01', '5.463e-01', '5.661e-01']",1.0,"[-1.1095206, -1.0963073, -1.0983194]","[-1.061508505368864, -1.04336254263458, -1.04678533747821]",False,23.87,4.193078349782683,0.0022012000000000004,0.085338003778245,"[0.085903082801942, 0.07445534539762301, 0.096220662158867]",2025-03-24 13:05:23,0.021765316761244
681bc6de92bd801e9fb8b0dd,TFSI_0p63m_NO3_5p1m,"[None, '0.77099', '0.71606']",0.743525,2.675919099999999,1.5942219,0.54335,-1.081697199999999,-1.051855946243223,"{'TFSI': 0.63, 'NO3': 5.1}",2025-02-17 10:51:57,"[2.6439336, 2.6759302, 2.675907999999999]","[1.5906318, 1.6010299, 1.5874139]","[None, '5.248e-01', '5.619e-01']",1.0,"[-1.0533018, -1.0749003, -1.0884941]","[-1.027355568090231, -1.045572612587348, -1.058139279899097]",False,20.0,4.060475007882134,-2.220000000008326e-05,0.122302811238299,"[0.12338846216919701, 0.125337078712419, 0.119268543764178]",2025-02-17 10:51:55,-0.006068534948241001
681bc6de92bd801e9fb8b0de,TFSI_2p73m_NO3_6p10m,"[None, None, None]",,2.765698149999999,1.667439449999999,,-1.0982587,-1.071173602605838,"{'TFSI': 2.73, 'NO3': 6.1}",2025-02-17 10:51:57,"[2.703720299999999, 2.7596955, 2.771700799999999]","[1.6395905, 1.6691382, 1.6657407]","[None, None, None]",1.0,"[-1.0641298, -1.0905573, -1.1059601]","[-1.040601948660091, -1.064790783486019, -1.077556421725656]",False,20.0,3.186959365773845,0.012005299999999,0.089370007336544,"[0.087421380233567, 0.08817667977608201, 0.090563334897007]",2025-02-17 10:51:56,0.002386655120925
